"time_value","geo_type","geo_value","rsv_pct_positive","flu_pct_positive","sarscov2_pct_positive","Season"
"2020-06-20","province","ab",0,0.04,NA,"2019-2020"
"2020-06-20","province","sk",0,0,NA,"2019-2020"
"2020-06-20","province","pe",0,0,NA,"2019-2020"
"2020-06-20","territory","nt",0,0,NA,"2019-2020"
"2020-06-20","territory","nu",1.72,0,NA,"2019-2020"
"2020-06-20","province","nl",0,0,NA,"2019-2020"
"2020-06-20","province","ns",0,0,NA,"2019-2020"
"2020-06-20","territory","yk",0,0,NA,"2019-2020"
"2020-06-20","province","nb",0,0,NA,"2019-2020"
"2020-06-20","province","mb",0,0,NA,"2019-2020"
"2020-06-13","province","sk",0,0,NA,"2019-2020"
"2020-06-13","province","ab",0,0,NA,"2019-2020"
"2020-06-13","province","nb",0,0,NA,"2019-2020"
"2020-06-13","province","mb",0,0,NA,"2019-2020"
"2020-06-13","province","pe",0,0,NA,"2019-2020"
"2020-06-13","territory","nt",0,0,NA,"2019-2020"
"2020-06-13","territory","nu",1.56,0,NA,"2019-2020"
"2020-06-13","territory","yk",0,0,NA,"2019-2020"
"2020-06-13","province","nl",0.26,0,NA,"2019-2020"
"2020-06-13","province","ns",0,0,NA,"2019-2020"
"2020-06-06","province","mb",0,0,NA,"2019-2020"
"2020-06-06","province","ns",0,0,NA,"2019-2020"
"2020-06-06","province","nl",0,0,NA,"2019-2020"
"2020-06-06","province","nb",0,0,NA,"2019-2020"
"2020-06-06","province","pe",0,0,NA,"2019-2020"
"2020-06-06","province","sk",0,0,NA,"2019-2020"
"2020-06-06","province","ab",0,0.07,NA,"2019-2020"
"2020-06-06","territory","nu",1.85,0,NA,"2019-2020"
"2020-06-06","territory","nt",0,0,NA,"2019-2020"
"2020-06-06","territory","yk",0,0,NA,"2019-2020"
"2020-05-30","territory","nu",1.69,0,NA,"2019-2020"
"2020-05-30","territory","nt",0,0,NA,"2019-2020"
"2020-05-30","territory","yk",0,0,NA,"2019-2020"
"2020-05-30","province","ab",0,0,NA,"2019-2020"
"2020-05-30","province","pe",0,0,NA,"2019-2020"
"2020-05-30","province","mb",0.12,0,NA,"2019-2020"
"2020-05-30","province","nb",0,0,NA,"2019-2020"
"2020-05-30","province","ns",0,0,NA,"2019-2020"
"2020-05-30","province","nl",0.19,0,NA,"2019-2020"
"2020-05-30","province","sk",0,0,NA,"2019-2020"
"2020-05-23","province","pe",0,0,NA,"2019-2020"
"2020-05-23","province","sk",0,0,NA,"2019-2020"
"2020-05-23","province","ab",0,0,NA,"2019-2020"
"2020-05-23","province","mb",0.42,0.14,NA,"2019-2020"
"2020-05-23","province","nb",0,0,NA,"2019-2020"
"2020-05-23","province","nl",0,0,NA,"2019-2020"
"2020-05-23","province","ns",0,0,NA,"2019-2020"
"2020-05-23","territory","nu",2,2,NA,"2019-2020"
"2020-05-23","territory","nt",0,0,NA,"2019-2020"
"2020-05-23","territory","yk",0,0,NA,"2019-2020"
"2020-05-16","province","ns",0.52,0,NA,"2019-2020"
"2020-05-16","province","nl",0,0,NA,"2019-2020"
"2020-05-16","province","nb",0,0,NA,"2019-2020"
"2020-05-16","province","mb",1.04,0,NA,"2019-2020"
"2020-05-16","province","sk",0.56,1.12,NA,"2019-2020"
"2020-05-16","province","pe",0,0,NA,"2019-2020"
"2020-05-16","territory","nt",0,0,NA,"2019-2020"
"2020-05-16","territory","nu",3.57,0,NA,"2019-2020"
"2020-05-16","territory","yk",0,0,NA,"2019-2020"
"2020-05-16","province","ab",0,0.06,NA,"2019-2020"
"2020-05-09","province","ns",0,0,NA,"2019-2020"
"2020-05-09","province","ab",0,0,NA,"2019-2020"
"2020-05-09","province","pe",7.69,0,NA,"2019-2020"
"2020-05-09","province","nl",0.16,0,NA,"2019-2020"
"2020-05-09","province","nb",0,0,NA,"2019-2020"
"2020-05-09","province","mb",1.59,0,NA,"2019-2020"
"2020-05-09","territory","nt",0,0,NA,"2019-2020"
"2020-05-09","territory","nu",2.7,4.5,NA,"2019-2020"
"2020-05-09","territory","yk",0,0,NA,"2019-2020"
"2020-05-09","province","sk",0,0,NA,"2019-2020"
"2020-05-02","province","pe",0,0,NA,"2019-2020"
"2020-05-02","territory","nt",0,0,NA,"2019-2020"
"2020-05-02","territory","nu",9.38,12.5,NA,"2019-2020"
"2020-05-02","territory","yk",0,0,NA,"2019-2020"
"2020-05-02","province","sk",0,0,NA,"2019-2020"
"2020-05-02","province","nb",0,0,NA,"2019-2020"
"2020-05-02","province","nl",0.65,0.13,NA,"2019-2020"
"2020-05-02","province","ns",0.29,0.29,NA,"2019-2020"
"2020-05-02","province","ab",0,0.02,NA,"2019-2020"
"2020-05-02","province","mb",2.35,0,NA,"2019-2020"
"2020-04-25","province","sk",1.53,0,NA,"2019-2020"
"2020-04-25","territory","nt",0,0,NA,"2019-2020"
"2020-04-25","territory","yk",0,0,NA,"2019-2020"
"2020-04-25","territory","nu",8.33,22.22,NA,"2019-2020"
"2020-04-25","province","ab",0,0.02,NA,"2019-2020"
"2020-04-25","province","mb",1.66,0.1,NA,"2019-2020"
"2020-04-25","province","nb",0,0,NA,"2019-2020"
"2020-04-25","province","pe",0,0,NA,"2019-2020"
"2020-04-25","province","ns",0,0,NA,"2019-2020"
"2020-04-25","province","nl",0.38,0,NA,"2019-2020"
"2020-04-18","province","ns",2.26,0,NA,"2019-2020"
"2020-04-18","province","nl",0.64,0,NA,"2019-2020"
"2020-04-18","province","mb",1.28,0,NA,"2019-2020"
"2020-04-18","province","nb",2.33,2.33,NA,"2019-2020"
"2020-04-18","province","ab",0,0.08,NA,"2019-2020"
"2020-04-18","territory","yk",0,0,NA,"2019-2020"
"2020-04-18","territory","nu",5.56,0,NA,"2019-2020"
"2020-04-18","territory","nt",0,0,NA,"2019-2020"
"2020-04-18","province","pe",0,0,NA,"2019-2020"
"2020-04-18","province","sk",1.24,0,NA,"2019-2020"
"2020-04-11","province","pe",3.03,0,NA,"2019-2020"
"2020-04-11","province","mb",0,0,NA,"2019-2020"
"2020-04-11","province","ns",4.65,0.39,NA,"2019-2020"
"2020-04-11","province","nl",0.44,0.22,NA,"2019-2020"
"2020-04-11","province","nb",1.18,0,NA,"2019-2020"
"2020-04-11","territory","nt",0,0,NA,"2019-2020"
"2020-04-11","territory","yk",0.45,0,NA,"2019-2020"
"2020-04-11","territory","nu",12.2,4.88,NA,"2019-2020"
"2020-04-11","province","sk",4.61,0,NA,"2019-2020"
"2020-04-11","province","ab",0,0.12,NA,"2019-2020"
"2020-04-04","territory","yk",0.31,1,NA,"2019-2020"
"2020-04-04","territory","nt",0,7.14,NA,"2019-2020"
"2020-04-04","territory","nu",2.78,5.56,NA,"2019-2020"
"2020-04-04","province","pe",8.51,0,NA,"2019-2020"
"2020-04-04","province","sk",7.86,1.63,NA,"2019-2020"
"2020-04-04","province","ns",8.8,2.56,NA,"2019-2020"
"2020-04-04","province","nl",1.55,1.61,NA,"2019-2020"
"2020-04-04","province","nb",1.33,0.44,NA,"2019-2020"
"2020-04-04","province","ab",0,0.37,NA,"2019-2020"
"2020-04-04","province","mb",0,0,NA,"2019-2020"
"2020-03-28","province","ns",10.66,5.18,NA,"2019-2020"
"2020-03-28","province","nl",1.26,5.04,NA,"2019-2020"
"2020-03-28","province","nb",3.69,5.9,NA,"2019-2020"
"2020-03-28","province","mb",0,0,NA,"2019-2020"
"2020-03-28","province","ab",0,1.79,NA,"2019-2020"
"2020-03-28","province","sk",11.5,1.85,NA,"2019-2020"
"2020-03-28","province","pe",13.24,16.18,NA,"2019-2020"
"2020-03-28","territory","nt",0,19.4,NA,"2019-2020"
"2020-03-28","territory","nu",6.67,10,NA,"2019-2020"
"2020-03-28","territory","yk",0.45,1.01,NA,"2019-2020"
"2020-03-21","territory","yk",0.71,1.67,NA,"2019-2020"
"2020-03-21","territory","nu",2.56,10.26,NA,"2019-2020"
"2020-03-21","territory","nt",0,22.73,NA,"2019-2020"
"2020-03-21","province","ab",0,6.08,NA,"2019-2020"
"2020-03-21","province","mb",0,0,NA,"2019-2020"
"2020-03-21","province","nb",2.22,10.98,NA,"2019-2020"
"2020-03-21","province","pe",16.33,20.41,NA,"2019-2020"
"2020-03-21","province","ns",11.58,11.23,NA,"2019-2020"
"2020-03-21","province","nl",2.66,12.85,NA,"2019-2020"
"2020-03-21","province","sk",11.53,6.85,NA,"2019-2020"
"2020-03-14","territory","yk",0.65,2.08,NA,"2019-2020"
"2020-03-14","territory","nu",14.29,23.81,NA,"2019-2020"
"2020-03-14","territory","nt",0,46.3,NA,"2019-2020"
"2020-03-14","province","pe",21.79,29.49,NA,"2019-2020"
"2020-03-14","province","ab",0,13.23,NA,"2019-2020"
"2020-03-14","province","sk",13.29,11.74,NA,"2019-2020"
"2020-03-14","province","ns",11.78,17.97,NA,"2019-2020"
"2020-03-14","province","nl",5.03,23.81,NA,"2019-2020"
"2020-03-14","province","nb",7.87,36.91,NA,"2019-2020"
"2020-03-14","province","mb",0,0,NA,"2019-2020"
"2020-03-07","province","ns",17.08,21.32,NA,"2019-2020"
"2020-03-07","province","mb",4.69,22.4,NA,"2019-2020"
"2020-03-07","province","nb",10.68,29.08,NA,"2019-2020"
"2020-03-07","province","nl",6.19,36.84,NA,"2019-2020"
"2020-03-07","province","pe",27.14,32.86,NA,"2019-2020"
"2020-03-07","province","sk",15.38,18.2,NA,"2019-2020"
"2020-03-07","territory","nt",0,48.57,NA,"2019-2020"
"2020-03-07","territory","nu",12.5,34.38,NA,"2019-2020"
"2020-03-07","territory","yk",0,4.33,NA,"2019-2020"
"2020-03-07","province","ab",0,19.15,NA,"2019-2020"
"2020-02-29","territory","yk",0,4.29,NA,"2019-2020"
"2020-02-29","territory","nu",11.11,44.44,NA,"2019-2020"
"2020-02-29","province","ab",0,23.27,NA,"2019-2020"
"2020-02-29","province","pe",0,0,NA,"2019-2020"
"2020-02-29","province","sk",15.32,18.71,NA,"2019-2020"
"2020-02-29","territory","nt",0,44.83,NA,"2019-2020"
"2020-02-29","province","nb",8.19,39.66,NA,"2019-2020"
"2020-02-29","province","nl",10.17,33.05,NA,"2019-2020"
"2020-02-29","province","ns",18.45,15.46,NA,"2019-2020"
"2020-02-29","province","mb",5.69,27.98,NA,"2019-2020"
"2020-02-22","province","mb",7.45,72.14,NA,"2019-2020"
"2020-02-22","province","nb",13.39,41.98,NA,"2019-2020"
"2020-02-22","province","nl",13.49,24.65,NA,"2019-2020"
"2020-02-22","province","ns",22.34,19.89,NA,"2019-2020"
"2020-02-22","province","sk",0,0,NA,"2019-2020"
"2020-02-22","province","pe",21.43,37.14,NA,"2019-2020"
"2020-02-22","territory","yk",0,7.5,NA,"2019-2020"
"2020-02-22","territory","nu",11.11,37.04,NA,"2019-2020"
"2020-02-22","territory","nt",0,54.24,NA,"2019-2020"
"2020-02-22","province","ab",0,26.93,NA,"2019-2020"
"2020-02-15","province","sk",11.63,29.65,NA,"2019-2020"
"2020-02-15","province","pe",17.02,39.36,NA,"2019-2020"
"2020-02-15","territory","nt",0,45.71,NA,"2019-2020"
"2020-02-15","territory","yk",0,10.77,NA,"2019-2020"
"2020-02-15","territory","nu",0,41.94,NA,"2019-2020"
"2020-02-15","province","ns",26.4,13.98,NA,"2019-2020"
"2020-02-15","province","nl",0,0,NA,"2019-2020"
"2020-02-15","province","nb",8.56,32.26,NA,"2019-2020"
"2020-02-15","province","mb",8.16,23.54,NA,"2019-2020"
"2020-02-15","province","ab",0,27.46,NA,"2019-2020"
"2020-02-08","territory","nu",10.81,32.43,NA,"2019-2020"
"2020-02-08","territory","yk",1.67,0,NA,"2019-2020"
"2020-02-08","territory","nt",0,18.75,NA,"2019-2020"
"2020-02-08","province","pe",19.44,23.61,NA,"2019-2020"
"2020-02-08","province","sk",11.41,25.14,NA,"2019-2020"
"2020-02-08","province","ab",0,28.86,NA,"2019-2020"
"2020-02-08","province","mb",0,0,NA,"2019-2020"
"2020-02-08","province","nb",11.67,39.66,NA,"2019-2020"
"2020-02-08","province","nl",6.94,23.61,NA,"2019-2020"
"2020-02-08","province","ns",21.99,17.71,NA,"2019-2020"
"2020-01-25","province","ab",0,30.01,NA,"2019-2020"
"2020-01-25","territory","nu",4.76,21.43,NA,"2019-2020"
"2020-01-25","territory","yk",0,7.83,NA,"2019-2020"
"2020-01-25","province","ns",22.22,9.03,NA,"2019-2020"
"2020-01-25","province","pe",6,16,NA,"2019-2020"
"2020-01-25","province","nb",13.19,24.07,NA,"2019-2020"
"2020-01-25","province","nl",13.87,9.83,NA,"2019-2020"
"2020-01-25","territory","nt",0,31.25,NA,"2019-2020"
"2020-01-25","province","sk",5.74,26.7,NA,"2019-2020"
"2020-01-25","province","mb",9.64,21.66,NA,"2019-2020"
"2020-01-18","province","sk",6.82,28.04,NA,"2019-2020"
"2020-01-18","province","pe",5.56,8.33,NA,"2019-2020"
"2020-01-18","territory","yk",0,8.33,NA,"2019-2020"
"2020-01-18","territory","nu",8.33,25,NA,"2019-2020"
"2020-01-18","territory","nt",0,40,NA,"2019-2020"
"2020-01-18","province","ab",0,28.75,NA,"2019-2020"
"2020-01-18","province","ns",19.26,6.77,NA,"2019-2020"
"2020-01-18","province","nl",8,14.4,NA,"2019-2020"
"2020-01-18","province","nb",14.93,18.07,NA,"2019-2020"
"2020-01-18","province","mb",7.59,26.9,NA,"2019-2020"
"2020-01-04","province","mb",16.67,38.1,NA,"2019-2020"
"2020-01-04","province","nb",16.41,15.15,NA,"2019-2020"
"2020-01-04","province","nl",17.95,12.82,NA,"2019-2020"
"2020-01-04","province","ns",8.21,10.61,NA,"2019-2020"
"2020-01-04","province","ab",0,32.12,NA,"2019-2020"
"2020-01-11","territory","nu",3.33,6.67,NA,"2019-2020"
"2020-01-11","territory","nt",0,20.69,NA,"2019-2020"
"2020-01-11","province","sk",7.05,29.9,NA,"2019-2020"
"2020-01-11","province","pe",11.9,14.29,NA,"2019-2020"
"2020-01-11","territory","yk",0,6,NA,"2019-2020"
"2020-01-04","territory","yk",0,0,NA,"2019-2020"
"2020-01-04","territory","nu",0,14.29,NA,"2019-2020"
"2020-01-04","province","sk",5.56,25.66,NA,"2019-2020"
"2020-01-04","territory","nt",0,26.32,NA,"2019-2020"
"2020-01-04","province","pe",7.32,9.76,NA,"2019-2020"
"2020-01-11","province","ab",0,29.01,NA,"2019-2020"
"2020-01-11","province","mb",11.42,27.49,NA,"2019-2020"
"2020-01-11","province","nb",24.18,18.03,NA,"2019-2020"
"2020-01-11","province","nl",16.56,3.82,NA,"2019-2020"
"2020-01-11","province","ns",6.67,13.53,NA,"2019-2020"
"2019-12-28","province","ab",0,36.75,NA,"2019-2020"
"2019-12-28","province","nb",24.83,16.21,NA,"2019-2020"
"2019-12-28","province","sk",1.68,35.63,NA,"2019-2020"
"2019-12-28","territory","nt",0,20,NA,"2019-2020"
"2019-12-28","province","ns",12.04,6.48,NA,"2019-2020"
"2019-12-28","province","mb",14.67,32.61,NA,"2019-2020"
"2019-12-28","province","nl",20.88,6.59,NA,"2019-2020"
"2019-12-28","territory","nu",0,0,NA,"2019-2020"
"2019-12-28","province","pe",0,4.65,NA,"2019-2020"
"2019-12-28","territory","yk",0,0,NA,"2019-2020"
"2019-12-21","province","pe",3.7,3.7,NA,"2019-2020"
"2019-12-21","province","ns",5.95,3.61,NA,"2019-2020"
"2019-12-21","province","nl",14.16,6.19,NA,"2019-2020"
"2019-12-21","province","nb",17.43,11.84,NA,"2019-2020"
"2019-12-21","province","mb",0,0,NA,"2019-2020"
"2019-12-21","province","ab",0,34.29,NA,"2019-2020"
"2019-12-21","territory","nt",0,0,NA,"2019-2020"
"2019-12-21","territory","nu",0,0,NA,"2019-2020"
"2019-12-21","territory","yk",0,2.5,NA,"2019-2020"
"2019-12-21","province","sk",1.8,24.8,NA,"2019-2020"
"2019-12-14","province","pe",0,5,NA,"2019-2020"
"2019-12-14","province","ns",3.12,1.08,NA,"2019-2020"
"2019-12-14","province","nl",11.85,1.48,NA,"2019-2020"
"2019-12-14","province","nb",16.83,7.21,NA,"2019-2020"
"2019-12-14","province","mb",8.39,17.83,NA,"2019-2020"
"2019-12-14","province","sk",1.59,19.77,NA,"2019-2020"
"2019-12-14","territory","nu",0,0,NA,"2019-2020"
"2019-12-14","territory","nt",0,13.04,NA,"2019-2020"
"2019-12-14","territory","yk",0,6.67,NA,"2019-2020"
"2019-12-14","province","ab",0,29.87,NA,"2019-2020"
"2019-12-07","province","sk",1.96,13.69,NA,"2019-2020"
"2019-12-07","province","pe",0,0,NA,"2019-2020"
"2019-12-07","province","ab",0,19.14,NA,"2019-2020"
"2019-12-07","province","mb",9.92,14.48,NA,"2019-2020"
"2019-12-07","province","nb",8.63,2.16,NA,"2019-2020"
"2019-12-07","province","nl",4.04,7.07,NA,"2019-2020"
"2019-12-07","province","ns",2.47,0,NA,"2019-2020"
"2019-12-07","territory","yk",0,1.82,NA,"2019-2020"
"2019-12-07","territory","nu",0,0,NA,"2019-2020"
"2019-12-07","territory","nt",0,0,NA,"2019-2020"
"2019-11-30","province","ab",0,21.11,NA,"2019-2020"
"2019-11-30","province","mb",6.9,11.01,NA,"2019-2020"
"2019-11-30","province","nb",5.11,1.82,NA,"2019-2020"
"2019-11-30","province","nl",3.8,0,NA,"2019-2020"
"2019-11-30","province","ns",3.33,0,NA,"2019-2020"
"2019-11-30","province","pe",0,7.14,NA,"2019-2020"
"2019-11-30","province","sk",1.66,9.13,NA,"2019-2020"
"2019-11-30","territory","nt",0,0,NA,"2019-2020"
"2019-11-30","territory","nu",0,0,NA,"2019-2020"
"2019-11-30","territory","yk",0,0,NA,"2019-2020"
"2019-11-16","province","mb",3.83,4.26,NA,"2019-2020"
"2019-11-16","province","nl",0,4.67,NA,"2019-2020"
"2019-11-16","province","ab",0,12.1,NA,"2019-2020"
"2019-11-16","province","nb",1.49,1.49,NA,"2019-2020"
"2019-11-16","province","ns",0,1.06,NA,"2019-2020"
"2019-11-16","province","sk",0,6.32,NA,"2019-2020"
"2019-11-16","province","pe",0,6.25,NA,"2019-2020"
"2019-11-09","territory","nt",0,0,NA,"2019-2020"
"2019-11-09","province","sk",0.63,3.14,NA,"2019-2020"
"2019-11-09","province","pe",0,3.12,NA,"2019-2020"
"2019-11-09","province","mb",1.71,5.13,NA,"2019-2020"
"2019-11-09","province","nb",0,2.05,NA,"2019-2020"
"2019-11-09","province","ab",0,10.45,NA,"2019-2020"
"2019-11-09","territory","yk",0,0,NA,"2019-2020"
"2019-11-09","territory","nu",0,0,NA,"2019-2020"
"2019-11-09","province","nl",0,0,NA,"2019-2020"
"2019-11-09","province","ns",0,0,NA,"2019-2020"
"2019-11-16","territory","nt",0,7.69,NA,"2019-2020"
"2019-11-16","territory","nu",0,0,NA,"2019-2020"
"2019-11-16","territory","yk",0,0,NA,"2019-2020"
"2019-11-02","province","ab",0,5.03,NA,"2019-2020"
"2019-11-02","province","ns",0,0,NA,"2019-2020"
"2019-11-02","province","pe",0,0,NA,"2019-2020"
"2019-11-02","province","mb",2.01,5.62,NA,"2019-2020"
"2019-11-02","province","nl",1.16,3.49,NA,"2019-2020"
"2019-11-02","province","nb",1.77,0,NA,"2019-2020"
"2019-11-02","territory","nu",0,0,NA,"2019-2020"
"2019-11-02","territory","yk",0,1.43,NA,"2019-2020"
"2019-11-02","territory","nt",0,37.5,NA,"2019-2020"
"2019-11-02","province","sk",0,1.4,NA,"2019-2020"
"2019-10-26","province","ab",0,2.68,NA,"2019-2020"
"2019-10-19","territory","yk",0,1.25,NA,"2019-2020"
"2019-10-26","territory","nt",0,5.88,NA,"2019-2020"
"2019-10-19","province","mb",0.32,0.96,NA,"2019-2020"
"2019-10-19","province","nb",0,0.84,NA,"2019-2020"
"2019-10-19","province","nl",0,1.04,NA,"2019-2020"
"2019-10-26","province","ns",0,0,NA,"2019-2020"
"2019-10-26","province","nl",0,0,NA,"2019-2020"
"2019-10-26","province","nb",0,0,NA,"2019-2020"
"2019-10-26","province","mb",0.41,2.88,NA,"2019-2020"
"2019-10-26","province","pe",0,0,NA,"2019-2020"
"2019-10-26","province","sk",0.48,1.45,NA,"2019-2020"
"2019-10-19","province","ab",0,2.88,NA,"2019-2020"
"2019-10-19","province","ns",0,1.92,NA,"2019-2020"
"2019-10-19","province","pe",0,0,NA,"2019-2020"
"2019-10-19","province","sk",0.23,0.7,NA,"2019-2020"
"2019-10-26","territory","nu",0,0,NA,"2019-2020"
"2019-10-19","territory","nu",0,0,NA,"2019-2020"
"2019-10-26","territory","yk",0,1.11,NA,"2019-2020"
"2019-10-19","territory","nt",0,0,NA,"2019-2020"
"2019-10-12","province","ab",0,1.8,NA,"2019-2020"
"2019-10-12","province","sk",0.74,0.98,NA,"2019-2020"
"2019-10-12","territory","nt",0,0,NA,"2019-2020"
"2019-10-12","province","ns",0,3.23,NA,"2019-2020"
"2019-10-12","province","nl",0,0,NA,"2019-2020"
"2019-10-12","province","nb",0,0,NA,"2019-2020"
"2019-10-12","province","mb",0.33,0.67,NA,"2019-2020"
"2019-10-12","territory","nu",0,0,NA,"2019-2020"
"2019-10-12","territory","yk",0,1.46,NA,"2019-2020"
"2019-10-12","province","pe",0,0,NA,"2019-2020"
"2019-10-05","province","nb",0,0,NA,"2019-2020"
"2019-10-05","province","mb",0.47,0,NA,"2019-2020"
"2019-10-05","province","nl",0,0,NA,"2019-2020"
"2019-10-05","province","ab",0,1.51,NA,"2019-2020"
"2019-10-05","territory","nt",0,0,NA,"2019-2020"
"2019-10-05","territory","nu",0,0,NA,"2019-2020"
"2019-10-05","province","ns",0,0,NA,"2019-2020"
"2019-10-05","territory","yk",0,2.22,NA,"2019-2020"
"2019-10-05","province","sk",2.38,0,NA,"2019-2020"
"2019-10-05","province","pe",0,0,NA,"2019-2020"
"2019-09-28","territory","nt",0,0,NA,"2019-2020"
"2019-09-28","territory","nu",0,0,NA,"2019-2020"
"2019-09-28","territory","yk",0,41.67,NA,"2019-2020"
"2019-09-28","province","ab",0,1.2,NA,"2019-2020"
"2019-09-28","province","pe",0,0,NA,"2019-2020"
"2019-09-28","province","mb",0,0,NA,"2019-2020"
"2019-09-28","province","nb",0.67,0.67,NA,"2019-2020"
"2019-09-28","province","ns",0,0,NA,"2019-2020"
"2019-09-28","province","nl",0,0,NA,"2019-2020"
"2019-09-28","province","sk",0.35,1.06,NA,"2019-2020"
"2019-09-14","territory","nu",0,0,NA,"2019-2020"
"2019-09-21","province","nb",0,0,NA,"2019-2020"
"2019-09-21","province","nl",0,0,NA,"2019-2020"
"2019-09-21","territory","yk",0,0,NA,"2019-2020"
"2019-09-21","territory","nu",0,0,NA,"2019-2020"
"2019-09-21","province","ns",0,0,NA,"2019-2020"
"2019-09-21","territory","nt",0,0,NA,"2019-2020"
"2019-09-14","province","sk",0,0.35,NA,"2019-2020"
"2019-09-14","territory","nt",0,0,NA,"2019-2020"
"2019-09-14","territory","yk",0,0,NA,"2019-2020"
"2019-09-14","province","ns",0,0,NA,"2019-2020"
"2019-09-21","province","pe",0,0,NA,"2019-2020"
"2019-09-14","province","nl",0,0,NA,"2019-2020"
"2019-09-14","province","nb",0,0,NA,"2019-2020"
"2019-09-21","province","sk",0,0.79,NA,"2019-2020"
"2019-09-14","province","mb",0.68,0.68,NA,"2019-2020"
"2019-09-21","province","ab",0,1.6,NA,"2019-2020"
"2019-09-14","province","pe",0,0,NA,"2019-2020"
"2019-09-14","province","ab",0,0.63,NA,"2019-2020"
"2019-09-21","province","mb",0,0.45,NA,"2019-2020"
"2019-09-07","territory","nt",0,0,NA,"2019-2020"
"2019-09-07","territory","yk",0,15.38,NA,"2019-2020"
"2019-09-07","territory","nu",0,0,NA,"2019-2020"
"2019-09-07","province","nb",0,3,NA,"2019-2020"
"2019-09-07","province","pe",0,0,NA,"2019-2020"
"2019-09-07","province","sk",0,0,NA,"2019-2020"
"2019-09-07","province","ns",0,0,NA,"2019-2020"
"2019-09-07","province","nl",0,0,NA,"2019-2020"
"2019-09-07","province","mb",0,0,NA,"2019-2020"
"2019-09-07","province","ab",0,1.89,NA,"2019-2020"
"2019-08-31","territory","nt",0,0,NA,"2019-2020"
"2019-08-31","province","mb",1.48,0,NA,"2019-2020"
"2019-08-31","province","ab",0,1.21,NA,"2019-2020"
"2019-08-31","province","sk",0.42,0,NA,"2019-2020"
"2019-08-31","province","pe",0,0,NA,"2019-2020"
"2019-08-31","territory","yk",0,0,NA,"2019-2020"
"2019-08-31","territory","nu",0,0,NA,"2019-2020"
"2019-08-31","province","ns",0,0,NA,"2019-2020"
"2019-08-31","province","nl",0,0,NA,"2019-2020"
"2019-08-31","province","nb",0,2.13,NA,"2019-2020"
"2021-08-28","territory","yk",0,0,NA,"2020-2021"
"2021-02-27","province","bc",0,0,NA,"2020-2021"
